                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     39,                  1.301,                 1.1149,                 1.5624,                0.90553,                0.76717,                0.85969,                 0.6196,                 1.0649,                 0.9884,                 1.4526,               0.002476,               0.002476,               0.002476
                     40,                 1.2441,                 1.0637,                 1.5111,                0.93654,                0.74936,                0.86425,                0.60675,                 1.0767,                 1.0036,                 1.4544,               0.002278,               0.002278,               0.002278
                     41,                 1.2205,                  1.043,                 1.4878,                0.87553,                0.76184,                0.83619,                0.61072,                  1.024,                0.96587,                 1.3952,                0.00208,                0.00208,                0.00208
                     42,                 1.3003,                 1.1334,                 1.5982,                0.88338,                0.74707,                0.83671,                 0.6102,                 1.0174,                 1.0062,                 1.3744,               0.001882,               0.001882,               0.001882
                     43,                 1.2825,                 1.0929,                 1.5294,                0.92717,                0.75569,                0.87294,                0.63901,                 0.9902,                0.92447,                 1.3543,               0.001684,               0.001684,               0.001684
                     44,                 1.2359,                  1.063,                 1.5187,                0.92502,                0.76839,                0.88223,                0.63048,                  1.034,                0.99631,                 1.3988,               0.001486,               0.001486,               0.001486
                     45,                 1.2087,                0.99772,                 1.4918,                0.90744,                0.80524,                 0.8876,                0.64129,                0.99784,                0.90392,                 1.3627,               0.001288,               0.001288,               0.001288
                     46,                 1.2121,                  1.033,                 1.5116,                0.93037,                0.79489,                0.89212,                0.64666,                 0.9685,                0.91738,                 1.3381,                0.00109,                0.00109,                0.00109
                     47,                 1.1845,                 1.0096,                  1.477,                0.94268,                 0.7656,                0.88228,                0.64523,                0.96098,                 0.8937,                 1.3297,               0.000892,               0.000892,               0.000892
                     48,                 1.2418,                 1.0489,                 1.5219,                0.96311,                0.73691,                0.88055,                0.63739,                0.97321,                0.91057,                 1.3376,               0.000694,               0.000694,               0.000694
                     49,                 1.2026,                 1.0219,                 1.4944,                0.90809,                0.78586,                0.88049,                0.64732,                0.99368,                0.93682,                 1.3459,               0.000496,               0.000496,               0.000496
