                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     23,                   1.09,                0.86537,                 1.2915,                0.92183,                0.66228,                0.78062,                0.52777,                0.98412,                0.76146,                 1.2457,               0.005644,               0.005644,               0.005644
                     24,                 1.0935,                0.86542,                  1.281,                0.94554,                0.69444,                0.78085,                0.53744,                0.90563,                 0.7326,                 1.2093,               0.005446,               0.005446,               0.005446
                     25,                 1.0557,                 0.8087,                 1.2698,                0.89141,                0.71722,                0.78687,                0.54577,                0.91626,                0.68926,                 1.2058,               0.005248,               0.005248,               0.005248
                     26,                 1.0534,                0.80885,                 1.2597,                0.90133,                0.70302,                0.78735,                 0.5637,                0.91078,                0.68817,                  1.208,                0.00505,                0.00505,                0.00505
                     27,                 1.0116,                0.79128,                 1.2544,                0.86944,                0.71168,                 0.8124,                0.57265,                 0.9063,                 0.6806,                 1.2006,               0.004852,               0.004852,               0.004852
                     28,                  1.021,                0.79456,                 1.2577,                0.90753,                0.71857,                0.82874,                0.60096,                 0.8763,                0.66277,                 1.1897,               0.004654,               0.004654,               0.004654
                     29,                0.99987,                  0.753,                 1.2118,                0.92341,                0.70193,                 0.7878,                0.57619,                0.89931,                0.68853,                 1.1943,               0.004456,               0.004456,               0.004456
                     30,                 1.0015,                0.76931,                 1.2305,                0.88543,                0.73755,                0.81725,                0.58943,                0.87264,                0.63408,                 1.1759,               0.004258,               0.004258,               0.004258
                     31,                0.99805,                0.75193,                  1.203,                0.87536,                0.71961,                0.79447,                0.57356,                0.86538,                0.64544,                 1.1702,                0.00406,                0.00406,                0.00406
                     32,                0.97232,                 0.7469,                 1.2026,                 0.9507,                0.71278,                0.82692,                0.60086,                0.88861,                0.64673,                 1.1737,               0.003862,               0.003862,               0.003862
                     33,                0.95047,                0.71901,                 1.1947,                0.91719,                0.75868,                0.83978,                0.61744,                0.85996,                 0.6384,                 1.1655,               0.003664,               0.003664,               0.003664
                     34,                0.94713,                0.70868,                 1.1888,                0.85705,                0.77648,                0.81567,                0.59735,                0.85062,                0.61655,                 1.1484,               0.003466,               0.003466,               0.003466
                     35,                0.94914,                0.70757,                 1.1758,                0.91138,                0.75598,                 0.8376,                0.61801,                0.82353,                0.60665,                 1.1268,               0.003268,               0.003268,               0.003268
                     36,                0.93472,                0.67758,                 1.1603,                0.92437,                0.76154,                0.83731,                0.60579,                0.83291,                0.59399,                 1.1377,                0.00307,                0.00307,                0.00307
                     37,                0.91667,                0.67558,                 1.1525,                0.90064,                0.76292,                0.85083,                0.62828,                0.80832,                0.57497,                   1.12,               0.002872,               0.002872,               0.002872
                     38,                0.89913,                0.68312,                 1.1606,                0.92821,                0.74722,                0.84697,                0.62783,                0.79254,                0.55158,                 1.1098,               0.002674,               0.002674,               0.002674
                     39,                0.89462,                0.66239,                 1.1562,                0.83798,                0.81744,                0.85035,                0.62671,                0.77798,                0.57184,                 1.1004,               0.002476,               0.002476,               0.002476
                     40,                0.88384,                0.65696,                 1.1447,                0.93708,                0.76929,                0.85355,                0.62306,                0.80018,                0.56371,                 1.1114,               0.002278,               0.002278,               0.002278
                     41,                0.88472,                 0.6456,                 1.1628,                0.91672,                0.78393,                0.86483,                0.62694,                0.79056,                0.55157,                 1.1044,                0.00208,                0.00208,                0.00208
                     42,                0.88701,                0.64335,                 1.1495,                0.94502,                0.78732,                0.85212,                0.63115,                0.78046,                0.53697,                 1.0963,               0.001882,               0.001882,               0.001882
                     43,                0.84801,                0.61713,                 1.1169,                0.92052,                0.80083,                0.85114,                0.63821,                0.78288,                0.53628,                 1.0958,               0.001684,               0.001684,               0.001684
                     44,                0.85167,                0.64721,                 1.1416,                0.89364,                0.81965,                0.85399,                0.63957,                0.76775,                0.54838,                 1.0877,               0.001486,               0.001486,               0.001486
                     45,                0.82985,                0.61276,                 1.1144,                  0.912,                0.80428,                0.86439,                0.64102,                0.74785,                0.52529,                 1.0805,               0.001288,               0.001288,               0.001288
                     46,                0.83141,                0.60098,                 1.1136,                0.90244,                0.79496,                0.85907,                0.64853,                0.73688,                 0.5156,                 1.0723,                0.00109,                0.00109,                0.00109
                     47,                0.82943,                0.59794,                 1.1086,                0.90767,                0.82715,                 0.8643,                 0.6507,                0.74885,                0.52291,                  1.075,               0.000892,               0.000892,               0.000892
                     48,                0.81042,                0.59264,                 1.0998,                0.89128,                0.82673,                0.85969,                0.65409,                0.73788,                0.50697,                 1.0723,               0.000694,               0.000694,               0.000694
                     49,                0.82127,                0.59708,                 1.1112,                 0.9119,                0.80239,                0.86201,                0.65331,                0.73337,                0.50262,                 1.0677,               0.000496,               0.000496,               0.000496
